,country_id,country_value,indicator_name,year,value,region,incomeLevel,lendingType,longitude,latitude
107,S3,Caribbean small states,"Labor force, total",2016,1889518.0,Aggregates,Aggregates,Aggregates,,
108,B8,Central Europe and the Baltics,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2024,3.86713329021602,Aggregates,Aggregates,Aggregates,,
109,B8,Central Europe and the Baltics,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2023,4.01423392069468,Aggregates,Aggregates,Aggregates,,
110,B8,Central Europe and the Baltics,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2022,3.98390653964054,Aggregates,Aggregates,Aggregates,,
111,B8,Central Europe and the Baltics,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2021,4.46083553017949,Aggregates,Aggregates,Aggregates,,
112,B8,Central Europe and the Baltics,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2020,4.36148161141545,Aggregates,Aggregates,Aggregates,,
113,B8,Central Europe and the Baltics,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2019,3.77015348175842,Aggregates,Aggregates,Aggregates,,
114,B8,Central Europe and the Baltics,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2018,4.30369562786882,Aggregates,Aggregates,Aggregates,,
115,B8,Central Europe and the Baltics,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2017,5.28282284018742,Aggregates,Aggregates,Aggregates,,
116,B8,Central Europe and the Baltics,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2016,6.48009996873257,Aggregates,Aggregates,Aggregates,,
117,B8,Central Europe and the Baltics,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2024,13.6130257874151,Aggregates,Aggregates,Aggregates,,
118,B8,Central Europe and the Baltics,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2023,14.1202150131602,Aggregates,Aggregates,Aggregates,,
119,B8,Central Europe and the Baltics,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2022,13.6972075595596,Aggregates,Aggregates,Aggregates,,
120,B8,Central Europe and the Baltics,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2021,14.8724842928192,Aggregates,Aggregates,Aggregates,,
121,B8,Central Europe and the Baltics,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2020,13.648481983281,Aggregates,Aggregates,Aggregates,,
122,B8,Central Europe and the Baltics,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2019,11.6775557553587,Aggregates,Aggregates,Aggregates,,
123,B8,Central Europe and the Baltics,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2018,12.6822022052084,Aggregates,Aggregates,Aggregates,,
124,B8,Central Europe and the Baltics,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2017,15.0142830237988,Aggregates,Aggregates,Aggregates,,
125,B8,Central Europe and the Baltics,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2016,17.7297851710646,Aggregates,Aggregates,Aggregates,,
126,B8,Central Europe and the Baltics,"Labor force, total",2024,48964088.0,Aggregates,Aggregates,Aggregates,,
127,B8,Central Europe and the Baltics,"Labor force, total",2023,49100893.0,Aggregates,Aggregates,Aggregates,,
128,B8,Central Europe and the Baltics,"Labor force, total",2022,48893038.0,Aggregates,Aggregates,Aggregates,,
129,B8,Central Europe and the Baltics,"Labor force, total",2021,48506431.0,Aggregates,Aggregates,Aggregates,,
130,B8,Central Europe and the Baltics,"Labor force, total",2020,48458514.0,Aggregates,Aggregates,Aggregates,,
131,B8,Central Europe and the Baltics,"Labor force, total",2019,48951473.0,Aggregates,Aggregates,Aggregates,,
132,B8,Central Europe and the Baltics,"Labor force, total",2018,49045006.0,Aggregates,Aggregates,Aggregates,,
133,B8,Central Europe and the Baltics,"Labor force, total",2017,49147320.0,Aggregates,Aggregates,Aggregates,,
134,B8,Central Europe and the Baltics,"Labor force, total",2016,48865539.0,Aggregates,Aggregates,Aggregates,,
135,V2,Early-demographic dividend,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2024,5.29873898579239,Aggregates,Aggregates,Aggregates,,
136,V2,Early-demographic dividend,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2023,5.26002950548057,Aggregates,Aggregates,Aggregates,,
137,V2,Early-demographic dividend,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2022,5.71415089065227,Aggregates,Aggregates,Aggregates,,
138,V2,Early-demographic dividend,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2021,6.78633395860379,Aggregates,Aggregates,Aggregates,,
139,V2,Early-demographic dividend,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2020,7.41080978209992,Aggregates,Aggregates,Aggregates,,
140,V2,Early-demographic dividend,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2019,6.33471130423578,Aggregates,Aggregates,Aggregates,,
141,V2,Early-demographic dividend,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2018,6.79972998966452,Aggregates,Aggregates,Aggregates,,
142,V2,Early-demographic dividend,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2017,6.74512514660323,Aggregates,Aggregates,Aggregates,,
143,V2,Early-demographic dividend,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2016,6.75915198816923,Aggregates,Aggregates,Aggregates,,
144,V2,Early-demographic dividend,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2024,15.0651543706875,Aggregates,Aggregates,Aggregates,,
145,V2,Early-demographic dividend,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2023,14.8776638571719,Aggregates,Aggregates,Aggregates,,
146,V2,Early-demographic dividend,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2022,16.0567344251565,Aggregates,Aggregates,Aggregates,,
147,V2,Early-demographic dividend,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2021,18.0559408186321,Aggregates,Aggregates,Aggregates,,
148,V2,Early-demographic dividend,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2020,19.8748631857392,Aggregates,Aggregates,Aggregates,,
149,V2,Early-demographic dividend,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2019,18.3128097377316,Aggregates,Aggregates,Aggregates,,
150,V2,Early-demographic dividend,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2018,19.7328067916735,Aggregates,Aggregates,Aggregates,,
151,V2,Early-demographic dividend,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2017,19.6120133526034,Aggregates,Aggregates,Aggregates,,
152,V2,Early-demographic dividend,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2016,19.4007575991804,Aggregates,Aggregates,Aggregates,,
153,V2,Early-demographic dividend,"Labor force, total",2024,1463207165.0,Aggregates,Aggregates,Aggregates,,
154,V2,Early-demographic dividend,"Labor force, total",2023,1430000298.0,Aggregates,Aggregates,Aggregates,,
155,V2,Early-demographic dividend,"Labor force, total",2022,1395217405.0,Aggregates,Aggregates,Aggregates,,
156,V2,Early-demographic dividend,"Labor force, total",2021,1350393770.0,Aggregates,Aggregates,Aggregates,,
157,V2,Early-demographic dividend,"Labor force, total",2020,1311687110.0,Aggregates,Aggregates,Aggregates,,
158,V2,Early-demographic dividend,"Labor force, total",2019,1321560475.0,Aggregates,Aggregates,Aggregates,,
159,V2,Early-demographic dividend,"Labor force, total",2018,1300683701.0,Aggregates,Aggregates,Aggregates,,
160,V2,Early-demographic dividend,"Labor force, total",2017,1280220807.0,Aggregates,Aggregates,Aggregates,,
161,V2,Early-demographic dividend,"Labor force, total",2016,1260098242.0,Aggregates,Aggregates,Aggregates,,
162,Z4,East Asia & Pacific,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2024,3.78321987995003,Aggregates,Aggregates,Aggregates,,
163,Z4,East Asia & Pacific,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2023,3.8577137184564,Aggregates,Aggregates,Aggregates,,
164,Z4,East Asia & Pacific,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2022,4.08954331640933,Aggregates,Aggregates,Aggregates,,
165,Z4,East Asia & Pacific,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2021,4.05434580285896,Aggregates,Aggregates,Aggregates,,
166,Z4,East Asia & Pacific,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2020,4.28969803870281,Aggregates,Aggregates,Aggregates,,
167,Z4,East Asia & Pacific,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2019,3.81471982611766,Aggregates,Aggregates,Aggregates,,
168,Z4,East Asia & Pacific,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2018,3.74497476910225,Aggregates,Aggregates,Aggregates,,
169,Z4,East Asia & Pacific,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2017,3.86565024174878,Aggregates,Aggregates,Aggregates,,
170,Z4,East Asia & Pacific,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2016,3.99580515839642,Aggregates,Aggregates,Aggregates,,
171,Z4,East Asia & Pacific,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2024,12.2497204344397,Aggregates,Aggregates,Aggregates,,
172,Z4,East Asia & Pacific,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2023,12.5047240193736,Aggregates,Aggregates,Aggregates,,
173,Z4,East Asia & Pacific,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2022,12.1626119690757,Aggregates,Aggregates,Aggregates,,
174,Z4,East Asia & Pacific,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2021,11.1950457574531,Aggregates,Aggregates,Aggregates,,
175,Z4,East Asia & Pacific,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2020,11.2151789788044,Aggregates,Aggregates,Aggregates,,
176,Z4,East Asia & Pacific,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2019,9.66470166015844,Aggregates,Aggregates,Aggregates,,
177,Z4,East Asia & Pacific,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2018,9.48830728408202,Aggregates,Aggregates,Aggregates,,
178,Z4,East Asia & Pacific,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2017,9.91173987897313,Aggregates,Aggregates,Aggregates,,
179,Z4,East Asia & Pacific,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2016,10.1710190234598,Aggregates,Aggregates,Aggregates,,
180,Z4,East Asia & Pacific,"Labor force, total",2024,1282491141.0,Aggregates,Aggregates,Aggregates,,
181,Z4,East Asia & Pacific,"Labor force, total",2023,1278804613.0,Aggregates,Aggregates,Aggregates,,
