,id,name
28058,UIS.NART.1.Q3.LPIA,"Total net attendance rate, primary, middle quintile, adjusted location parity index (LPIA)"
28059,UIS.NART.1.Q3.M,"Total net attendance rate, primary, middle quintile, male (%)"
28060,UIS.NART.1.Q3.M.LPIA,"Total net attendance rate, primary, middle quintile, male, adjusted location parity index (LPIA)"
28061,UIS.NART.1.Q4,"Total net attendance rate, primary, fourth quintile, both sexes (%)"
28062,UIS.NART.1.Q4.F,"Total net attendance rate, primary, fourth quintile, female (%)"
28063,UIS.NART.1.Q4.F.LPIA,"Total net attendance rate, primary, fourth quintile, female, adjusted location parity index (LPIA)"
28064,UIS.NART.1.Q4.GPIA,"Total net attendance rate, primary, fourth quintile, adjusted gender parity index (GPIA)"
28065,UIS.NART.1.Q4.LPIA,"Total net attendance rate, primary, fourth quintile, adjusted location parity index (LPIA)"
28066,UIS.NART.1.Q4.M,"Total net attendance rate, primary, fourth quintile, male (%)"
28067,UIS.NART.1.Q4.M.LPIA,"Total net attendance rate, primary, fourth quintile, male, adjusted location parity index (LPIA)"
28068,UIS.NART.1.Q5,"Total net attendance rate, primary, richest quintile, both sexes (%)"
28069,UIS.NART.1.Q5.F,"Total net attendance rate, primary, richest quintile, female (%)"
28070,UIS.NART.1.Q5.F.LPIA,"Total net attendance rate, primary, richest quintile, female, adjusted location parity index (LPIA)"
28071,UIS.NART.1.Q5.GPIA,"Total net attendance rate, primary, richest quintile, adjusted gender parity index (GPIA)"
28072,UIS.NART.1.Q5.LPIA,"Total net attendance rate, primary, richest quintile, adjusted location parity index (LPIA)"
28073,UIS.NART.1.Q5.M,"Total net attendance rate, primary, richest quintile, male (%)"
28074,UIS.NART.1.Q5.M.LPIA,"Total net attendance rate, primary, richest quintile, male, adjusted location parity index (LPIA)"
28075,UIS.NART.1.RUR,"Total net attendance rate, primary, rural, both sexes (%)"
28076,UIS.NART.1.RUR.F,"Total net attendance rate, primary, rural, female (%)"
28077,UIS.NART.1.RUR.F.WPIA,"Total net attendance rate, primary, rural, female, adjusted wealth parity index (WPIA)"
28078,UIS.NART.1.RUR.GPIA,"Total net attendance rate, primary, rural, adjusted gender parity index (GPIA)"
28079,UIS.NART.1.RUR.M,"Total net attendance rate, primary, rural, male (%)"
28080,UIS.NART.1.RUR.M.WPIA,"Total net attendance rate, primary, rural, male, adjusted wealth parity index (WPIA)"
28081,UIS.NART.1.RUR.Q1,"Total net attendance rate, primary, rural, poorest quintile, both sexes (%)"
28082,UIS.NART.1.RUR.Q1.F,"Total net attendance rate, primary, rural, poorest quintile, female (%)"
28083,UIS.NART.1.RUR.Q1.GPIA,"Total net attendance rate, primary, rural, poorest quintile, adjusted gender parity index (GPIA)"
28084,UIS.NART.1.RUR.Q1.M,"Total net attendance rate, primary, rural, poorest quintile, male (%)"
28085,UIS.NART.1.RUR.Q2,"Total net attendance rate, primary, rural, second quintile, both sexes (%)"
28086,UIS.NART.1.RUR.Q2.F,"Total net attendance rate, primary, rural, second quintile, female (%)"
28087,UIS.NART.1.RUR.Q2.GPIA,"Total net attendance rate, primary, rural, second quintile, adjusted gender parity index (GPIA)"
28088,UIS.NART.1.RUR.Q2.M,"Total net attendance rate, primary, rural, second quintile, male (%)"
28089,UIS.NART.1.RUR.Q3,"Total net attendance rate, primary, rural, middle quintile, both sexes (%)"
28090,UIS.NART.1.RUR.Q3.F,"Total net attendance rate, primary, rural, middle quintile, female (%)"
28091,UIS.NART.1.RUR.Q3.GPIA,"Total net attendance rate, primary, rural, middle quintile, adjusted gender parity index (GPIA)"
28092,UIS.NART.1.RUR.Q3.M,"Total net attendance rate, primary, rural, middle quintile, male (%)"
28093,UIS.NART.1.RUR.Q4,"Total net attendance rate, primary, rural, fourth quintile, both sexes (%)"
28094,UIS.NART.1.RUR.Q4.F,"Total net attendance rate, primary, rural, fourth quintile, female (%)"
28095,UIS.NART.1.RUR.Q4.GPIA,"Total net attendance rate, primary, rural, fourth quintile, adjusted gender parity index (GPIA)"
28096,UIS.NART.1.RUR.Q4.M,"Total net attendance rate, primary, rural, fourth quintile, male (%)"
28097,UIS.NART.1.RUR.Q5,"Total net attendance rate, primary, rural, richest quintile, both sexes (%)"
28098,UIS.NART.1.RUR.Q5.F,"Total net attendance rate, primary, rural, richest quintile, female (%)"
28099,UIS.NART.1.RUR.Q5.GPIA,"Total net attendance rate, primary, rural, richest quintile, adjusted gender parity index (GPIA)"
28100,UIS.NART.1.RUR.Q5.M,"Total net attendance rate, primary, rural, richest quintile, male (%)"
28101,UIS.NART.1.RUR.WPIA,"Total net attendance rate, primary, rural, adjusted wealth parity index (WPIA)"
28102,UIS.NART.1.URB,"Total net attendance rate, primary, urban, both sexes (%)"
28103,UIS.NART.1.URB.F,"Total net attendance rate, primary, urban, female (%)"
28104,UIS.NART.1.URB.F.WPIA,"Total net attendance rate, primary, urban, female, adjusted wealth parity index (WPIA)"
28105,UIS.NART.1.URB.GPIA,"Total net attendance rate, primary, urban, adjusted gender parity index (GPIA)"
28106,UIS.NART.1.URB.M,"Total net attendance rate, primary, urban, male (%)"
28107,UIS.NART.1.URB.M.WPIA,"Total net attendance rate, primary, urban, male, adjusted wealth parity index (WPIA)"
28108,UIS.NART.1.URB.Q1,"Total net attendance rate, primary, urban, poorest quintile, both sexes (%)"
28109,UIS.NART.1.URB.Q1.F,"Total net attendance rate, primary, urban, poorest quintile, female (%)"
28110,UIS.NART.1.URB.Q1.GPIA,"Total net attendance rate, primary, urban, poorest quintile, adjusted gender parity index (GPIA)"
28111,UIS.NART.1.URB.Q1.M,"Total net attendance rate, primary, urban, poorest quintile, male (%)"
28112,UIS.NART.1.URB.Q2,"Total net attendance rate, primary, urban, second quintile, both sexes (%)"
28113,UIS.NART.1.URB.Q2.F,"Total net attendance rate, primary, urban, second quintile, female (%)"
28114,UIS.NART.1.URB.Q2.GPIA,"Total net attendance rate, primary, urban, second quintile, adjusted gender parity index (GPIA)"
28115,UIS.NART.1.URB.Q2.M,"Total net attendance rate, primary, urban, second quintile, male (%)"
28116,UIS.NART.1.URB.Q3,"Total net attendance rate, primary, urban, middle quintile, both sexes (%)"
28117,UIS.NART.1.URB.Q3.F,"Total net attendance rate, primary, urban, middle quintile, female (%)"
28118,UIS.NART.1.URB.Q3.GPIA,"Total net attendance rate, primary, urban, middle quintile, adjusted gender parity index (GPIA)"
28119,UIS.NART.1.URB.Q3.M,"Total net attendance rate, primary, urban, middle quintile, male (%)"
28120,UIS.NART.1.URB.Q4,"Total net attendance rate, primary, urban, fourth quintile, both sexes (%)"
28121,UIS.NART.1.URB.Q4.F,"Total net attendance rate, primary, urban, fourth quintile, female (%)"
28122,UIS.NART.1.URB.Q4.GPIA,"Total net attendance rate, primary, urban, fourth quintile, adjusted gender parity index (GPIA)"
28123,UIS.NART.1.URB.Q4.M,"Total net attendance rate, primary, urban, fourth quintile, male (%)"
28124,UIS.NART.1.URB.Q5,"Total net attendance rate, primary, urban, richest quintile, both sexes (%)"
28125,UIS.NART.1.URB.Q5.F,"Total net attendance rate, primary, urban, richest quintile, female (%)"
28126,UIS.NART.1.URB.Q5.GPIA,"Total net attendance rate, primary, urban, richest quintile, adjusted gender parity index (GPIA)"
28127,UIS.NART.1.URB.Q5.M,"Total net attendance rate, primary, urban, richest quintile, male (%)"
28128,UIS.NART.1.URB.WPIA,"Total net attendance rate, primary, urban, adjusted wealth parity index (WPIA)"
28129,UIS.NART.1.WPIA,"Total net attendance rate, primary, adjusted wealth parity index (WPIA)"
28130,UIS.NART.2,"Total net attendance rate, lower secondary, both sexes (%)"
28131,UIS.NART.2.F,"Total net attendance rate, lower secondary, female (%)"
28132,UIS.NART.2.F.LPIA,"Total net attendance rate, lower secondary, female, adjusted location parity index (LPIA)"
28133,UIS.NART.2.F.WPIA,"Total net attendance rate, lower secondary, female, adjusted wealth parity index (WPIA)"
28134,UIS.NART.2.GPIA,"Total net attendance rate, lower secondary, adjusted gender parity index (GPIA)"
28135,UIS.NART.2.LPIA,"Total net attendance rate, lower secondary, adjusted location parity index (LPIA)"
28136,UIS.NART.2.M,"Total net attendance rate, lower secondary, male (%)"
28137,UIS.NART.2.M.LPIA,"Total net attendance rate, lower secondary, male, adjusted location parity index (LPIA)"
28138,UIS.NART.2.M.WPIA,"Total net attendance rate, lower secondary, male, adjusted wealth parity index (WPIA)"
28139,UIS.NART.2.Q1,"Total net attendance rate, lower secondary, poorest quintile, both sexes (%)"
28140,UIS.NART.2.Q1.F,"Total net attendance rate, lower secondary, poorest quintile, female (%)"
28141,UIS.NART.2.Q1.F.LPIA,"Total net attendance rate, lower secondary, poorest quintile, female, adjusted location parity index (LPIA)"
28142,UIS.NART.2.Q1.GPIA,"Total net attendance rate, lower secondary, poorest quintile, adjusted gender parity index (GPIA)"
28143,UIS.NART.2.Q1.LPIA,"Total net attendance rate, lower secondary, poorest quintile, adjusted location parity index (LPIA)"
28144,UIS.NART.2.Q1.M,"Total net attendance rate, lower secondary, poorest quintile, male (%)"
28145,UIS.NART.2.Q1.M.LPIA,"Total net attendance rate, lower secondary, poorest quintile, male, adjusted location parity index (LPIA)"
28146,UIS.NART.2.Q2,"Total net attendance rate, lower secondary, second quintile, both sexes (%)"
28147,UIS.NART.2.Q2.F,"Total net attendance rate, lower secondary, second quintile, female (%)"
28148,UIS.NART.2.Q2.F.LPIA,"Total net attendance rate, lower secondary, second quintile, female, adjusted location parity index (LPIA)"
28149,UIS.NART.2.Q2.GPIA,"Total net attendance rate, lower secondary, second quintile, adjusted gender parity index (GPIA)"
28150,UIS.NART.2.Q2.LPIA,"Total net attendance rate, lower secondary, second quintile, adjusted location parity index (LPIA)"
28151,UIS.NART.2.Q2.M,"Total net attendance rate, lower secondary, second quintile, male (%)"
28152,UIS.NART.2.Q2.M.LPIA,"Total net attendance rate, lower secondary, second quintile, male, adjusted location parity index (LPIA)"
28153,UIS.NART.2.Q3,"Total net attendance rate, lower secondary, middle quintile, both sexes (%)"
28154,UIS.NART.2.Q3.F,"Total net attendance rate, lower secondary, middle quintile, female (%)"
28155,UIS.NART.2.Q3.F.LPIA,"Total net attendance rate, lower secondary, middle quintile, female, adjusted location parity index (LPIA)"
28156,UIS.NART.2.Q3.GPIA,"Total net attendance rate, lower secondary, middle quintile, adjusted gender parity index (GPIA)"
28157,UIS.NART.2.Q3.LPIA,"Total net attendance rate, lower secondary, middle quintile, adjusted location parity index (LPIA)"
28158,UIS.NART.2.Q3.M,"Total net attendance rate, lower secondary, middle quintile, male (%)"
28159,UIS.NART.2.Q3.M.LPIA,"Total net attendance rate, lower secondary, middle quintile, male, adjusted location parity index (LPIA)"
28160,UIS.NART.2.Q4,"Total net attendance rate, lower secondary, fourth quintile, both sexes (%)"
28161,UIS.NART.2.Q4.F,"Total net attendance rate, lower secondary, fourth quintile, female (%)"
28162,UIS.NART.2.Q4.F.LPIA,"Total net attendance rate, lower secondary, fourth quintile, female, adjusted location parity index (LPIA)"
28163,UIS.NART.2.Q4.GPIA,"Total net attendance rate, lower secondary, fourth quintile, adjusted gender parity index (GPIA)"
28164,UIS.NART.2.Q4.LPIA,"Total net attendance rate, lower secondary, fourth quintile, adjusted location parity index (LPIA)"
28165,UIS.NART.2.Q4.M,"Total net attendance rate, lower secondary, fourth quintile, male (%)"
28166,UIS.NART.2.Q4.M.LPIA,"Total net attendance rate, lower secondary, fourth quintile, male, adjusted location parity index (LPIA)"
28167,UIS.NART.2.Q5,"Total net attendance rate, lower secondary, richest quintile, both sexes (%)"
28168,UIS.NART.2.Q5.F,"Total net attendance rate, lower secondary, richest quintile, female (%)"
28169,UIS.NART.2.Q5.F.LPIA,"Total net attendance rate, lower secondary, richest quintile, female, adjusted location parity index (LPIA)"
28170,UIS.NART.2.Q5.GPIA,"Total net attendance rate, lower secondary, richest quintile, adjusted gender parity index (GPIA)"
28171,UIS.NART.2.Q5.LPIA,"Total net attendance rate, lower secondary, richest quintile, adjusted location parity index (LPIA)"
28172,UIS.NART.2.Q5.M,"Total net attendance rate, lower secondary, richest quintile, male (%)"
28173,UIS.NART.2.Q5.M.LPIA,"Total net attendance rate, lower secondary, richest quintile, male, adjusted location parity index (LPIA)"
28174,UIS.NART.2.RUR,"Total net attendance rate, lower secondary, rural, both sexes (%)"
28175,UIS.NART.2.RUR.F,"Total net attendance rate, lower secondary, rural, female (%)"
28176,UIS.NART.2.RUR.F.WPIA,"Total net attendance rate, lower secondary, rural, female, adjusted wealth parity index (WPIA)"
28177,UIS.NART.2.RUR.GPIA,"Total net attendance rate, lower secondary, rural, adjusted gender parity index (GPIA)"
28178,UIS.NART.2.RUR.M,"Total net attendance rate, lower secondary, rural, male (%)"
28179,UIS.NART.2.RUR.M.WPIA,"Total net attendance rate, lower secondary, rural, male, adjusted wealth parity index (WPIA)"
28180,UIS.NART.2.RUR.Q1,"Total net attendance rate, lower secondary, rural, poorest quintile, both sexes (%)"
28181,UIS.NART.2.RUR.Q1.F,"Total net attendance rate, lower secondary, rural, poorest quintile, female (%)"
28182,UIS.NART.2.RUR.Q1.GPIA,"Total net attendance rate, lower secondary, rural, poorest quintile, adjusted gender parity index (GPIA)"
28183,UIS.NART.2.RUR.Q1.M,"Total net attendance rate, lower secondary, rural, poorest quintile, male (%)"
28184,UIS.NART.2.RUR.Q2,"Total net attendance rate, lower secondary, rural, second quintile, both sexes (%)"
28185,UIS.NART.2.RUR.Q2.F,"Total net attendance rate, lower secondary, rural, second quintile, female (%)"
28186,UIS.NART.2.RUR.Q2.GPIA,"Total net attendance rate, lower secondary, rural, second quintile, adjusted gender parity index (GPIA)"
28187,UIS.NART.2.RUR.Q2.M,"Total net attendance rate, lower secondary, rural, second quintile, male (%)"
28188,UIS.NART.2.RUR.Q3,"Total net attendance rate, lower secondary, rural, middle quintile, both sexes (%)"
28189,UIS.NART.2.RUR.Q3.F,"Total net attendance rate, lower secondary, rural, middle quintile, female (%)"
28190,UIS.NART.2.RUR.Q3.GPIA,"Total net attendance rate, lower secondary, rural, middle quintile, adjusted gender parity index (GPIA)"
28191,UIS.NART.2.RUR.Q3.M,"Total net attendance rate, lower secondary, rural, middle quintile, male (%)"
28192,UIS.NART.2.RUR.Q4,"Total net attendance rate, lower secondary, rural, fourth quintile, both sexes (%)"
28193,UIS.NART.2.RUR.Q4.F,"Total net attendance rate, lower secondary, rural, fourth quintile, female (%)"
28194,UIS.NART.2.RUR.Q4.GPIA,"Total net attendance rate, lower secondary, rural, fourth quintile, adjusted gender parity index (GPIA)"
28195,UIS.NART.2.RUR.Q4.M,"Total net attendance rate, lower secondary, rural, fourth quintile, male (%)"
28196,UIS.NART.2.RUR.Q5,"Total net attendance rate, lower secondary, rural, richest quintile, both sexes (%)"
28197,UIS.NART.2.RUR.Q5.F,"Total net attendance rate, lower secondary, rural, richest quintile, female (%)"
28198,UIS.NART.2.RUR.Q5.GPIA,"Total net attendance rate, lower secondary, rural, richest quintile, adjusted gender parity index (GPIA)"
28199,UIS.NART.2.RUR.Q5.M,"Total net attendance rate, lower secondary, rural, richest quintile, male (%)"
28200,UIS.NART.2.RUR.WPIA,"Total net attendance rate, lower secondary, rural, adjusted wealth parity index (WPIA)"
28201,UIS.NART.2.URB,"Total net attendance rate, lower secondary, urban, both sexes (%)"
28202,UIS.NART.2.URB.F,"Total net attendance rate, lower secondary, urban, female (%)"
28203,UIS.NART.2.URB.F.WPIA,"Total net attendance rate, lower secondary, urban, female, adjusted wealth parity index (WPIA)"
28204,UIS.NART.2.URB.GPIA,"Total net attendance rate, lower secondary, urban, adjusted gender parity index (GPIA)"
28205,UIS.NART.2.URB.M,"Total net attendance rate, lower secondary, urban, male (%)"
28206,UIS.NART.2.URB.M.WPIA,"Total net attendance rate, lower secondary, urban, male, adjusted wealth parity index (WPIA)"
28207,UIS.NART.2.URB.Q1,"Total net attendance rate, lower secondary, urban, poorest quintile, both sexes (%)"
28208,UIS.NART.2.URB.Q1.F,"Total net attendance rate, lower secondary, urban, poorest quintile, female (%)"
28209,UIS.NART.2.URB.Q1.GPIA,"Total net attendance rate, lower secondary, urban, poorest quintile, adjusted gender parity index (GPIA)"
28210,UIS.NART.2.URB.Q1.M,"Total net attendance rate, lower secondary, urban, poorest quintile, male (%)"
28211,UIS.NART.2.URB.Q2,"Total net attendance rate, lower secondary, urban, second quintile, both sexes (%)"
28212,UIS.NART.2.URB.Q2.F,"Total net attendance rate, lower secondary, urban, second quintile, female (%)"
28213,UIS.NART.2.URB.Q2.GPIA,"Total net attendance rate, lower secondary, urban, second quintile, adjusted gender parity index (GPIA)"
28214,UIS.NART.2.URB.Q2.M,"Total net attendance rate, lower secondary, urban, second quintile, male (%)"
28215,UIS.NART.2.URB.Q3,"Total net attendance rate, lower secondary, urban, middle quintile, both sexes (%)"
28216,UIS.NART.2.URB.Q3.F,"Total net attendance rate, lower secondary, urban, middle quintile, female (%)"
28217,UIS.NART.2.URB.Q3.GPIA,"Total net attendance rate, lower secondary, urban, middle quintile, adjusted gender parity index (GPIA)"
28218,UIS.NART.2.URB.Q3.M,"Total net attendance rate, lower secondary, urban, middle quintile, male (%)"
28219,UIS.NART.2.URB.Q4,"Total net attendance rate, lower secondary, urban, fourth quintile, both sexes (%)"
28220,UIS.NART.2.URB.Q4.F,"Total net attendance rate, lower secondary, urban, fourth quintile, female (%)"
28221,UIS.NART.2.URB.Q4.GPIA,"Total net attendance rate, lower secondary, urban, fourth quintile, adjusted gender parity index (GPIA)"
28222,UIS.NART.2.URB.Q4.M,"Total net attendance rate, lower secondary, urban, fourth quintile, male (%)"
28223,UIS.NART.2.URB.Q5,"Total net attendance rate, lower secondary, urban, richest quintile, both sexes (%)"
28224,UIS.NART.2.URB.Q5.F,"Total net attendance rate, lower secondary, urban, richest quintile, female (%)"
28225,UIS.NART.2.URB.Q5.GPIA,"Total net attendance rate, lower secondary, urban, richest quintile, adjusted gender parity index (GPIA)"
28226,UIS.NART.2.URB.Q5.M,"Total net attendance rate, lower secondary, urban, richest quintile, male (%)"
28227,UIS.NART.2.URB.WPIA,"Total net attendance rate, lower secondary, urban, adjusted wealth parity index (WPIA)"
28228,UIS.NART.2.WPIA,"Total net attendance rate, lower secondary, adjusted wealth parity index (WPIA)"
28229,UIS.NART.3,"Total net attendance rate, upper secondary, both sexes (%)"
28230,UIS.NART.3.F,"Total net attendance rate, upper secondary, female (%)"
28231,UIS.NART.3.F.LPIA,"Total net attendance rate, upper secondary, female, adjusted location parity index (LPIA)"
28232,UIS.NART.3.F.WPIA,"Total net attendance rate, upper secondary, female, adjusted wealth parity index (WPIA)"
28233,UIS.NART.3.GPIA,"Total net attendance rate, upper secondary, adjusted gender parity index (GPIA)"
28234,UIS.NART.3.LPIA,"Total net attendance rate, upper secondary, adjusted location parity index (LPIA)"
28235,UIS.NART.3.M,"Total net attendance rate, upper secondary, male (%)"
28236,UIS.NART.3.M.LPIA,"Total net attendance rate, upper secondary, male, adjusted location parity index (LPIA)"
28237,UIS.NART.3.M.WPIA,"Total net attendance rate, upper secondary, male, adjusted wealth parity index (WPIA)"
28238,UIS.NART.3.Q1,"Total net attendance rate, upper secondary, poorest quintile, both sexes (%)"
28239,UIS.NART.3.Q1.F,"Total net attendance rate, upper secondary, poorest quintile, female (%)"
28240,UIS.NART.3.Q1.F.LPIA,"Total net attendance rate, upper secondary, poorest quintile, female, adjusted location parity index (LPIA)"
28241,UIS.NART.3.Q1.GPIA,"Total net attendance rate, upper secondary, poorest quintile, adjusted gender parity index (GPIA)"
28242,UIS.NART.3.Q1.LPIA,"Total net attendance rate, upper secondary, poorest quintile, adjusted location parity index (LPIA)"
28243,UIS.NART.3.Q1.M,"Total net attendance rate, upper secondary, poorest quintile, male (%)"
28244,UIS.NART.3.Q1.M.LPIA,"Total net attendance rate, upper secondary, poorest quintile, male, adjusted location parity index (LPIA)"
28245,UIS.NART.3.Q2,"Total net attendance rate, upper secondary, second quintile, both sexes (%)"
28246,UIS.NART.3.Q2.F,"Total net attendance rate, upper secondary, second quintile, female (%)"
28247,UIS.NART.3.Q2.F.LPIA,"Total net attendance rate, upper secondary, second quintile, female, adjusted location parity index (LPIA)"
28248,UIS.NART.3.Q2.GPIA,"Total net attendance rate, upper secondary, second quintile, adjusted gender parity index (GPIA)"
28249,UIS.NART.3.Q2.LPIA,"Total net attendance rate, upper secondary, second quintile, adjusted location parity index (LPIA)"
28250,UIS.NART.3.Q2.M,"Total net attendance rate, upper secondary, second quintile, male (%)"
28251,UIS.NART.3.Q2.M.LPIA,"Total net attendance rate, upper secondary, second quintile, male, adjusted location parity index (LPIA)"
28252,UIS.NART.3.Q3,"Total net attendance rate, upper secondary, middle quintile, both sexes (%)"
28253,UIS.NART.3.Q3.F,"Total net attendance rate, upper secondary, middle quintile, female (%)"
28254,UIS.NART.3.Q3.F.LPIA,"Total net attendance rate, upper secondary, middle quintile, female, adjusted location parity index (LPIA)"
28255,UIS.NART.3.Q3.GPIA,"Total net attendance rate, upper secondary, middle quintile, adjusted gender parity index (GPIA)"
28256,UIS.NART.3.Q3.LPIA,"Total net attendance rate, upper secondary, middle quintile, adjusted location parity index (LPIA)"
28257,UIS.NART.3.Q3.M,"Total net attendance rate, upper secondary, middle quintile, male (%)"
28258,UIS.NART.3.Q3.M.LPIA,"Total net attendance rate, upper secondary, middle quintile, male, adjusted location parity index (LPIA)"
28259,UIS.NART.3.Q4,"Total net attendance rate, upper secondary, fourth quintile, both sexes (%)"
28260,UIS.NART.3.Q4.F,"Total net attendance rate, upper secondary, fourth quintile, female (%)"
28261,UIS.NART.3.Q4.F.LPIA,"Total net attendance rate, upper secondary, fourth quintile, female, adjusted location parity index (LPIA)"
28262,UIS.NART.3.Q4.GPIA,"Total net attendance rate, upper secondary, fourth quintile, adjusted gender parity index (GPIA)"
28263,UIS.NART.3.Q4.LPIA,"Total net attendance rate, upper secondary, fourth quintile, adjusted location parity index (LPIA)"
28264,UIS.NART.3.Q4.M,"Total net attendance rate, upper secondary, fourth quintile, male (%)"
28265,UIS.NART.3.Q4.M.LPIA,"Total net attendance rate, upper secondary, fourth quintile, male, adjusted location parity index (LPIA)"
28266,UIS.NART.3.Q5,"Total net attendance rate, upper secondary, richest quintile, both sexes (%)"
28267,UIS.NART.3.Q5.F,"Total net attendance rate, upper secondary, richest quintile, female (%)"
28268,UIS.NART.3.Q5.F.LPIA,"Total net attendance rate, upper secondary, richest quintile, female, adjusted location parity index (LPIA)"
28269,UIS.NART.3.Q5.GPIA,"Total net attendance rate, upper secondary, richest quintile, adjusted gender parity index (GPIA)"
28270,UIS.NART.3.Q5.LPIA,"Total net attendance rate, upper secondary, richest quintile, adjusted location parity index (LPIA)"
28271,UIS.NART.3.Q5.M,"Total net attendance rate, upper secondary, richest quintile, male (%)"
28272,UIS.NART.3.Q5.M.LPIA,"Total net attendance rate, upper secondary, richest quintile, male, adjusted location parity index (LPIA)"
28273,UIS.NART.3.RUR,"Total net attendance rate, upper secondary, rural, both sexes (%)"
28274,UIS.NART.3.RUR.F,"Total net attendance rate, upper secondary, rural, female (%)"
28275,UIS.NART.3.RUR.F.WPIA,"Total net attendance rate, upper secondary, rural, female, adjusted wealth parity index (WPIA)"
28276,UIS.NART.3.RUR.GPIA,"Total net attendance rate, upper secondary, rural, adjusted gender parity index (GPIA)"
28277,UIS.NART.3.RUR.M,"Total net attendance rate, upper secondary, rural, male (%)"
28278,UIS.NART.3.RUR.M.WPIA,"Total net attendance rate, upper secondary, rural, male, adjusted wealth parity index (WPIA)"
28279,UIS.NART.3.RUR.Q1,"Total net attendance rate, upper secondary, rural, poorest quintile, both sexes (%)"
28280,UIS.NART.3.RUR.Q1.F,"Total net attendance rate, upper secondary, rural, poorest quintile, female (%)"
28281,UIS.NART.3.RUR.Q1.GPIA,"Total net attendance rate, upper secondary, rural, poorest quintile, adjusted gender parity index (GPIA)"
28282,UIS.NART.3.RUR.Q1.M,"Total net attendance rate, upper secondary, rural, poorest quintile, male (%)"
28283,UIS.NART.3.RUR.Q2,"Total net attendance rate, upper secondary, rural, second quintile, both sexes (%)"
28284,UIS.NART.3.RUR.Q2.F,"Total net attendance rate, upper secondary, rural, second quintile, female (%)"
28285,UIS.NART.3.RUR.Q2.GPIA,"Total net attendance rate, upper secondary, rural, second quintile, adjusted gender parity index (GPIA)"
28286,UIS.NART.3.RUR.Q2.M,"Total net attendance rate, upper secondary, rural, second quintile, male (%)"
28287,UIS.NART.3.RUR.Q3,"Total net attendance rate, upper secondary, rural, middle quintile, both sexes (%)"
28288,UIS.NART.3.RUR.Q3.F,"Total net attendance rate, upper secondary, rural, middle quintile, female (%)"
28289,UIS.NART.3.RUR.Q3.GPIA,"Total net attendance rate, upper secondary, rural, middle quintile, adjusted gender parity index (GPIA)"
28290,UIS.NART.3.RUR.Q3.M,"Total net attendance rate, upper secondary, rural, middle quintile, male (%)"
28291,UIS.NART.3.RUR.Q4,"Total net attendance rate, upper secondary, rural, fourth quintile, both sexes (%)"
28292,UIS.NART.3.RUR.Q4.F,"Total net attendance rate, upper secondary, rural, fourth quintile, female (%)"
28293,UIS.NART.3.RUR.Q4.GPIA,"Total net attendance rate, upper secondary, rural, fourth quintile, adjusted gender parity index (GPIA)"
28294,UIS.NART.3.RUR.Q4.M,"Total net attendance rate, upper secondary, rural, fourth quintile, male (%)"
28295,UIS.NART.3.RUR.Q5,"Total net attendance rate, upper secondary, rural, richest quintile, both sexes (%)"
28296,UIS.NART.3.RUR.Q5.F,"Total net attendance rate, upper secondary, rural, richest quintile, female (%)"
28297,UIS.NART.3.RUR.Q5.GPIA,"Total net attendance rate, upper secondary, rural, richest quintile, adjusted gender parity index (GPIA)"
28298,UIS.NART.3.RUR.Q5.M,"Total net attendance rate, upper secondary, rural, richest quintile, male (%)"
28299,UIS.NART.3.RUR.WPIA,"Total net attendance rate, upper secondary, rural, adjusted wealth parity index (WPIA)"
28300,UIS.NART.3.URB,"Total net attendance rate, upper secondary, urban, both sexes (%)"
28301,UIS.NART.3.URB.F,"Total net attendance rate, upper secondary, urban, female (%)"
28302,UIS.NART.3.URB.F.WPIA,"Total net attendance rate, upper secondary, urban, female, adjusted wealth parity index (WPIA)"
28303,UIS.NART.3.URB.GPIA,"Total net attendance rate, upper secondary, urban, adjusted gender parity index (GPIA)"
28304,UIS.NART.3.URB.M,"Total net attendance rate, upper secondary, urban, male (%)"
28305,UIS.NART.3.URB.M.WPIA,"Total net attendance rate, upper secondary, urban, male, adjusted wealth parity index (WPIA)"
28306,UIS.NART.3.URB.Q1,"Total net attendance rate, upper secondary, urban, poorest quintile, both sexes (%)"
28307,UIS.NART.3.URB.Q1.F,"Total net attendance rate, upper secondary, urban, poorest quintile, female (%)"
28308,UIS.NART.3.URB.Q1.GPIA,"Total net attendance rate, upper secondary, urban, poorest quintile, adjusted gender parity index (GPIA)"
28309,UIS.NART.3.URB.Q1.M,"Total net attendance rate, upper secondary, urban, poorest quintile, male (%)"
28310,UIS.NART.3.URB.Q2,"Total net attendance rate, upper secondary, urban, second quintile, both sexes (%)"
28311,UIS.NART.3.URB.Q2.F,"Total net attendance rate, upper secondary, urban, second quintile, female (%)"
28312,UIS.NART.3.URB.Q2.GPIA,"Total net attendance rate, upper secondary, urban, second quintile, adjusted gender parity index (GPIA)"
28313,UIS.NART.3.URB.Q2.M,"Total net attendance rate, upper secondary, urban, second quintile, male (%)"
28314,UIS.NART.3.URB.Q3,"Total net attendance rate, upper secondary, urban, middle quintile, both sexes (%)"
28315,UIS.NART.3.URB.Q3.F,"Total net attendance rate, upper secondary, urban, middle quintile, female (%)"
28316,UIS.NART.3.URB.Q3.GPIA,"Total net attendance rate, upper secondary, urban, middle quintile, adjusted gender parity index (GPIA)"
28317,UIS.NART.3.URB.Q3.M,"Total net attendance rate, upper secondary, urban, middle quintile, male (%)"
