,country_id,country_value,indicator_name,year,value,region,incomeLevel,lendingType,longitude,latitude
149,T4,East Asia & Pacific (IDA & IBRD countries),Poverty headcount ratio at national poverty lines (% of population),2019,,Aggregates,Aggregates,Aggregates,,
150,T4,East Asia & Pacific (IDA & IBRD countries),Poverty headcount ratio at national poverty lines (% of population),2018,,Aggregates,Aggregates,Aggregates,,
151,T4,East Asia & Pacific (IDA & IBRD countries),Poverty headcount ratio at national poverty lines (% of population),2017,,Aggregates,Aggregates,Aggregates,,
152,T4,East Asia & Pacific (IDA & IBRD countries),Poverty headcount ratio at national poverty lines (% of population),2016,,Aggregates,Aggregates,Aggregates,,
153,T4,East Asia & Pacific (IDA & IBRD countries),Gini index,2024,,Aggregates,Aggregates,Aggregates,,
154,T4,East Asia & Pacific (IDA & IBRD countries),Gini index,2023,,Aggregates,Aggregates,Aggregates,,
155,T4,East Asia & Pacific (IDA & IBRD countries),Gini index,2022,,Aggregates,Aggregates,Aggregates,,
156,T4,East Asia & Pacific (IDA & IBRD countries),Gini index,2021,,Aggregates,Aggregates,Aggregates,,
157,T4,East Asia & Pacific (IDA & IBRD countries),Gini index,2020,,Aggregates,Aggregates,Aggregates,,
158,T4,East Asia & Pacific (IDA & IBRD countries),Gini index,2019,,Aggregates,Aggregates,Aggregates,,
159,T4,East Asia & Pacific (IDA & IBRD countries),Gini index,2018,,Aggregates,Aggregates,Aggregates,,
160,T4,East Asia & Pacific (IDA & IBRD countries),Gini index,2017,,Aggregates,Aggregates,Aggregates,,
161,T4,East Asia & Pacific (IDA & IBRD countries),Gini index,2016,,Aggregates,Aggregates,Aggregates,,
162,XC,Euro area,Poverty headcount ratio at national poverty lines (% of population),2024,,Aggregates,Aggregates,Aggregates,,
163,XC,Euro area,Poverty headcount ratio at national poverty lines (% of population),2023,,Aggregates,Aggregates,Aggregates,,
164,XC,Euro area,Poverty headcount ratio at national poverty lines (% of population),2022,,Aggregates,Aggregates,Aggregates,,
165,XC,Euro area,Poverty headcount ratio at national poverty lines (% of population),2021,,Aggregates,Aggregates,Aggregates,,
166,XC,Euro area,Poverty headcount ratio at national poverty lines (% of population),2020,,Aggregates,Aggregates,Aggregates,,
167,XC,Euro area,Poverty headcount ratio at national poverty lines (% of population),2019,,Aggregates,Aggregates,Aggregates,,
168,XC,Euro area,Poverty headcount ratio at national poverty lines (% of population),2018,,Aggregates,Aggregates,Aggregates,,
169,XC,Euro area,Poverty headcount ratio at national poverty lines (% of population),2017,,Aggregates,Aggregates,Aggregates,,
170,XC,Euro area,Poverty headcount ratio at national poverty lines (% of population),2016,,Aggregates,Aggregates,Aggregates,,
171,XC,Euro area,Gini index,2024,,Aggregates,Aggregates,Aggregates,,
172,XC,Euro area,Gini index,2023,,Aggregates,Aggregates,Aggregates,,
173,XC,Euro area,Gini index,2022,,Aggregates,Aggregates,Aggregates,,
174,XC,Euro area,Gini index,2021,,Aggregates,Aggregates,Aggregates,,
175,XC,Euro area,Gini index,2020,,Aggregates,Aggregates,Aggregates,,
176,XC,Euro area,Gini index,2019,,Aggregates,Aggregates,Aggregates,,
177,XC,Euro area,Gini index,2018,,Aggregates,Aggregates,Aggregates,,
178,XC,Euro area,Gini index,2017,,Aggregates,Aggregates,Aggregates,,
179,XC,Euro area,Gini index,2016,,Aggregates,Aggregates,Aggregates,,
180,Z7,Europe & Central Asia,Poverty headcount ratio at national poverty lines (% of population),2024,,Aggregates,Aggregates,Aggregates,,
181,Z7,Europe & Central Asia,Poverty headcount ratio at national poverty lines (% of population),2023,,Aggregates,Aggregates,Aggregates,,
182,Z7,Europe & Central Asia,Poverty headcount ratio at national poverty lines (% of population),2022,,Aggregates,Aggregates,Aggregates,,
183,Z7,Europe & Central Asia,Poverty headcount ratio at national poverty lines (% of population),2021,,Aggregates,Aggregates,Aggregates,,
184,Z7,Europe & Central Asia,Poverty headcount ratio at national poverty lines (% of population),2020,,Aggregates,Aggregates,Aggregates,,
185,Z7,Europe & Central Asia,Poverty headcount ratio at national poverty lines (% of population),2019,,Aggregates,Aggregates,Aggregates,,
186,Z7,Europe & Central Asia,Poverty headcount ratio at national poverty lines (% of population),2018,,Aggregates,Aggregates,Aggregates,,
187,Z7,Europe & Central Asia,Poverty headcount ratio at national poverty lines (% of population),2017,,Aggregates,Aggregates,Aggregates,,
188,Z7,Europe & Central Asia,Poverty headcount ratio at national poverty lines (% of population),2016,,Aggregates,Aggregates,Aggregates,,
189,Z7,Europe & Central Asia,Gini index,2024,,Aggregates,Aggregates,Aggregates,,
190,Z7,Europe & Central Asia,Gini index,2023,,Aggregates,Aggregates,Aggregates,,
191,Z7,Europe & Central Asia,Gini index,2022,,Aggregates,Aggregates,Aggregates,,
192,Z7,Europe & Central Asia,Gini index,2021,,Aggregates,Aggregates,Aggregates,,
193,Z7,Europe & Central Asia,Gini index,2020,,Aggregates,Aggregates,Aggregates,,
194,Z7,Europe & Central Asia,Gini index,2019,,Aggregates,Aggregates,Aggregates,,
195,Z7,Europe & Central Asia,Gini index,2018,,Aggregates,Aggregates,Aggregates,,
196,Z7,Europe & Central Asia,Gini index,2017,,Aggregates,Aggregates,Aggregates,,
197,Z7,Europe & Central Asia,Gini index,2016,,Aggregates,Aggregates,Aggregates,,
198,7E,Europe & Central Asia (excluding high income),Poverty headcount ratio at national poverty lines (% of population),2024,,Aggregates,Aggregates,Aggregates,,
199,7E,Europe & Central Asia (excluding high income),Poverty headcount ratio at national poverty lines (% of population),2023,,Aggregates,Aggregates,Aggregates,,
200,7E,Europe & Central Asia (excluding high income),Poverty headcount ratio at national poverty lines (% of population),2022,,Aggregates,Aggregates,Aggregates,,
201,7E,Europe & Central Asia (excluding high income),Poverty headcount ratio at national poverty lines (% of population),2021,,Aggregates,Aggregates,Aggregates,,
202,7E,Europe & Central Asia (excluding high income),Poverty headcount ratio at national poverty lines (% of population),2020,,Aggregates,Aggregates,Aggregates,,
203,7E,Europe & Central Asia (excluding high income),Poverty headcount ratio at national poverty lines (% of population),2019,,Aggregates,Aggregates,Aggregates,,
204,7E,Europe & Central Asia (excluding high income),Poverty headcount ratio at national poverty lines (% of population),2018,,Aggregates,Aggregates,Aggregates,,
205,7E,Europe & Central Asia (excluding high income),Poverty headcount ratio at national poverty lines (% of population),2017,,Aggregates,Aggregates,Aggregates,,
206,7E,Europe & Central Asia (excluding high income),Poverty headcount ratio at national poverty lines (% of population),2016,,Aggregates,Aggregates,Aggregates,,
207,7E,Europe & Central Asia (excluding high income),Gini index,2024,,Aggregates,Aggregates,Aggregates,,
208,7E,Europe & Central Asia (excluding high income),Gini index,2023,,Aggregates,Aggregates,Aggregates,,
209,7E,Europe & Central Asia (excluding high income),Gini index,2022,,Aggregates,Aggregates,Aggregates,,
210,7E,Europe & Central Asia (excluding high income),Gini index,2021,,Aggregates,Aggregates,Aggregates,,
211,7E,Europe & Central Asia (excluding high income),Gini index,2020,,Aggregates,Aggregates,Aggregates,,
212,7E,Europe & Central Asia (excluding high income),Gini index,2019,,Aggregates,Aggregates,Aggregates,,
213,7E,Europe & Central Asia (excluding high income),Gini index,2018,,Aggregates,Aggregates,Aggregates,,
214,7E,Europe & Central Asia (excluding high income),Gini index,2017,,Aggregates,Aggregates,Aggregates,,
215,7E,Europe & Central Asia (excluding high income),Gini index,2016,,Aggregates,Aggregates,Aggregates,,
216,T7,Europe & Central Asia (IDA & IBRD countries),Poverty headcount ratio at national poverty lines (% of population),2024,,Aggregates,Aggregates,Aggregates,,
217,T7,Europe & Central Asia (IDA & IBRD countries),Poverty headcount ratio at national poverty lines (% of population),2023,,Aggregates,Aggregates,Aggregates,,
218,T7,Europe & Central Asia (IDA & IBRD countries),Poverty headcount ratio at national poverty lines (% of population),2022,,Aggregates,Aggregates,Aggregates,,
219,T7,Europe & Central Asia (IDA & IBRD countries),Poverty headcount ratio at national poverty lines (% of population),2021,,Aggregates,Aggregates,Aggregates,,
220,T7,Europe & Central Asia (IDA & IBRD countries),Poverty headcount ratio at national poverty lines (% of population),2020,,Aggregates,Aggregates,Aggregates,,
221,T7,Europe & Central Asia (IDA & IBRD countries),Poverty headcount ratio at national poverty lines (% of population),2019,,Aggregates,Aggregates,Aggregates,,
222,T7,Europe & Central Asia (IDA & IBRD countries),Poverty headcount ratio at national poverty lines (% of population),2018,,Aggregates,Aggregates,Aggregates,,
223,T7,Europe & Central Asia (IDA & IBRD countries),Poverty headcount ratio at national poverty lines (% of population),2017,,Aggregates,Aggregates,Aggregates,,
224,T7,Europe & Central Asia (IDA & IBRD countries),Poverty headcount ratio at national poverty lines (% of population),2016,,Aggregates,Aggregates,Aggregates,,
225,T7,Europe & Central Asia (IDA & IBRD countries),Gini index,2024,,Aggregates,Aggregates,Aggregates,,
226,T7,Europe & Central Asia (IDA & IBRD countries),Gini index,2023,,Aggregates,Aggregates,Aggregates,,
227,T7,Europe & Central Asia (IDA & IBRD countries),Gini index,2022,,Aggregates,Aggregates,Aggregates,,
228,T7,Europe & Central Asia (IDA & IBRD countries),Gini index,2021,,Aggregates,Aggregates,Aggregates,,
229,T7,Europe & Central Asia (IDA & IBRD countries),Gini index,2020,,Aggregates,Aggregates,Aggregates,,
230,T7,Europe & Central Asia (IDA & IBRD countries),Gini index,2019,,Aggregates,Aggregates,Aggregates,,
231,T7,Europe & Central Asia (IDA & IBRD countries),Gini index,2018,,Aggregates,Aggregates,Aggregates,,
232,T7,Europe & Central Asia (IDA & IBRD countries),Gini index,2017,,Aggregates,Aggregates,Aggregates,,
233,T7,Europe & Central Asia (IDA & IBRD countries),Gini index,2016,,Aggregates,Aggregates,Aggregates,,
234,EU,European Union,Poverty headcount ratio at national poverty lines (% of population),2024,,Aggregates,Aggregates,Aggregates,,
235,EU,European Union,Poverty headcount ratio at national poverty lines (% of population),2023,,Aggregates,Aggregates,Aggregates,,
236,EU,European Union,Poverty headcount ratio at national poverty lines (% of population),2022,,Aggregates,Aggregates,Aggregates,,
237,EU,European Union,Poverty headcount ratio at national poverty lines (% of population),2021,,Aggregates,Aggregates,Aggregates,,
238,EU,European Union,Poverty headcount ratio at national poverty lines (% of population),2020,,Aggregates,Aggregates,Aggregates,,
239,EU,European Union,Poverty headcount ratio at national poverty lines (% of population),2019,,Aggregates,Aggregates,Aggregates,,
240,EU,European Union,Poverty headcount ratio at national poverty lines (% of population),2018,,Aggregates,Aggregates,Aggregates,,
241,EU,European Union,Poverty headcount ratio at national poverty lines (% of population),2017,,Aggregates,Aggregates,Aggregates,,
242,EU,European Union,Poverty headcount ratio at national poverty lines (% of population),2016,,Aggregates,Aggregates,Aggregates,,
243,EU,European Union,Gini index,2024,,Aggregates,Aggregates,Aggregates,,
244,EU,European Union,Gini index,2023,,Aggregates,Aggregates,Aggregates,,
245,EU,European Union,Gini index,2022,,Aggregates,Aggregates,Aggregates,,
246,EU,European Union,Gini index,2021,,Aggregates,Aggregates,Aggregates,,
247,EU,European Union,Gini index,2020,,Aggregates,Aggregates,Aggregates,,
248,EU,European Union,Gini index,2019,,Aggregates,Aggregates,Aggregates,,
249,EU,European Union,Gini index,2018,,Aggregates,Aggregates,Aggregates,,
250,EU,European Union,Gini index,2017,,Aggregates,Aggregates,Aggregates,,
251,EU,European Union,Gini index,2016,,Aggregates,Aggregates,Aggregates,,
252,F1,Fragile and conflict affected situations,Poverty headcount ratio at national poverty lines (% of population),2024,,Aggregates,Aggregates,Aggregates,,
253,F1,Fragile and conflict affected situations,Poverty headcount ratio at national poverty lines (% of population),2023,,Aggregates,Aggregates,Aggregates,,
