,country_id,country_value,indicator_name,year,value,region,incomeLevel,lendingType,longitude,latitude
198,7E,Europe & Central Asia (excluding high income),GDP growth (annual %),2024,3.98239471295983,Aggregates,Aggregates,Aggregates,,
199,7E,Europe & Central Asia (excluding high income),GDP growth (annual %),2023,5.03672042034297,Aggregates,Aggregates,Aggregates,,
200,7E,Europe & Central Asia (excluding high income),GDP growth (annual %),2022,3.07901753477167,Aggregates,Aggregates,Aggregates,,
201,7E,Europe & Central Asia (excluding high income),GDP growth (annual %),2021,9.28042104515383,Aggregates,Aggregates,Aggregates,,
202,7E,Europe & Central Asia (excluding high income),GDP growth (annual %),2020,0.276088024593619,Aggregates,Aggregates,Aggregates,,
203,7E,Europe & Central Asia (excluding high income),GDP growth (annual %),2019,2.5819078238094,Aggregates,Aggregates,Aggregates,,
204,7E,Europe & Central Asia (excluding high income),GDP growth (annual %),2018,3.7617712262191,Aggregates,Aggregates,Aggregates,,
205,7E,Europe & Central Asia (excluding high income),GDP growth (annual %),2017,6.0030089975849,Aggregates,Aggregates,Aggregates,,
206,7E,Europe & Central Asia (excluding high income),GDP growth (annual %),2016,2.78383354652402,Aggregates,Aggregates,Aggregates,,
207,7E,Europe & Central Asia (excluding high income),GDP per capita (current US$),2024,9793.69205809432,Aggregates,Aggregates,Aggregates,,
208,7E,Europe & Central Asia (excluding high income),GDP per capita (current US$),2023,8617.0484098633,Aggregates,Aggregates,Aggregates,,
209,7E,Europe & Central Asia (excluding high income),GDP per capita (current US$),2022,7266.022431542,Aggregates,Aggregates,Aggregates,,
210,7E,Europe & Central Asia (excluding high income),GDP per capita (current US$),2021,6673.97429035651,Aggregates,Aggregates,Aggregates,,
211,7E,Europe & Central Asia (excluding high income),GDP per capita (current US$),2020,5776.19343817718,Aggregates,Aggregates,Aggregates,,
212,7E,Europe & Central Asia (excluding high income),GDP per capita (current US$),2019,6069.27407282315,Aggregates,Aggregates,Aggregates,,
213,7E,Europe & Central Asia (excluding high income),GDP per capita (current US$),2018,5996.28775888893,Aggregates,Aggregates,Aggregates,,
214,7E,Europe & Central Asia (excluding high income),GDP per capita (current US$),2017,6138.12063922999,Aggregates,Aggregates,Aggregates,,
215,7E,Europe & Central Asia (excluding high income),GDP per capita (current US$),2016,5986.89723080084,Aggregates,Aggregates,Aggregates,,
216,T7,Europe & Central Asia (IDA & IBRD countries),GDP growth (annual %),2024,3.80534822218806,Aggregates,Aggregates,Aggregates,,
217,T7,Europe & Central Asia (IDA & IBRD countries),GDP growth (annual %),2023,3.82595823256764,Aggregates,Aggregates,Aggregates,,
218,T7,Europe & Central Asia (IDA & IBRD countries),GDP growth (annual %),2022,1.95197902081506,Aggregates,Aggregates,Aggregates,,
219,T7,Europe & Central Asia (IDA & IBRD countries),GDP growth (annual %),2021,7.5909039335849,Aggregates,Aggregates,Aggregates,,
220,T7,Europe & Central Asia (IDA & IBRD countries),GDP growth (annual %),2020,-1.45793346533829,Aggregates,Aggregates,Aggregates,,
221,T7,Europe & Central Asia (IDA & IBRD countries),GDP growth (annual %),2019,2.81601440145778,Aggregates,Aggregates,Aggregates,,
222,T7,Europe & Central Asia (IDA & IBRD countries),GDP growth (annual %),2018,3.80424428454795,Aggregates,Aggregates,Aggregates,,
223,T7,Europe & Central Asia (IDA & IBRD countries),GDP growth (annual %),2017,4.37116063202008,Aggregates,Aggregates,Aggregates,,
224,T7,Europe & Central Asia (IDA & IBRD countries),GDP growth (annual %),2016,1.86129267860605,Aggregates,Aggregates,Aggregates,,
225,T7,Europe & Central Asia (IDA & IBRD countries),GDP per capita (current US$),2024,13337.4386956337,Aggregates,Aggregates,Aggregates,,
226,T7,Europe & Central Asia (IDA & IBRD countries),GDP per capita (current US$),2023,12129.8641155432,Aggregates,Aggregates,Aggregates,,
227,T7,Europe & Central Asia (IDA & IBRD countries),GDP per capita (current US$),2022,11421.1364427001,Aggregates,Aggregates,Aggregates,,
228,T7,Europe & Central Asia (IDA & IBRD countries),GDP per capita (current US$),2021,10014.5108823837,Aggregates,Aggregates,Aggregates,,
229,T7,Europe & Central Asia (IDA & IBRD countries),GDP per capita (current US$),2020,8478.35038656806,Aggregates,Aggregates,Aggregates,,
